FlowID,SrcIP,DstIP,SrcPort,DstPort,Protocol,FlowDuration,TotFwdPkts,TotBwdPkts,TotLenFwd,TotLenBwd,FwdPktLenMean,FwdPktLenStd,FwdPktLenMin,FwdPktLenMax,BwdPktLenMean,BwdPktLenStd,BwdPktLenMin,BwdPktLenMax,FlowIATMean,FlowIATStd,FlowIATMin,FlowIATMax,FwdIATMean,FwdIATStd,FwdIATMin,FwdIATMax,BwdIATMean,BwdIATStd,BwdIATMin,BwdIATMax,TotalFwdIAT,TotalBwdIAT,TotalBytes,TotalPackets,BytesPerSec,PktsPerSec,FwdBwdPktRatio,FwdBwdByteRatio,FwdPktLenPct25,FwdPktLenPct50,FwdPktLenPct75,FwdPktLenPct90,BwdPktLenPct25,BwdPktLenPct50,BwdPktLenPct75,BwdPktLenPct90,FlowIAT25,FlowIAT50,FlowIAT75,FlowIAT90,FwdIAT25,FwdIAT50,FwdIAT75,FwdIAT90,BwdIAT25,BwdIAT50,BwdIAT75,BwdIAT90,Fwd_SYN,Fwd_FIN,Fwd_RST,Fwd_PSH,Fwd_ACK,Fwd_URG,Bwd_SYN,Bwd_FIN,Bwd_RST,Bwd_PSH,Bwd_ACK,Bwd_URG,MinActive,MeanActive,MaxActive,StdActive,MinIdle,MeanIdle,MaxIdle,StdIdle,SrcPortCat,DstPortCat
21,10.26.253.193,10.26.253.175,59504,53,TCP,0.14351105690002441,7,6,425,428,60.714285714285715,11.473127431577865,54,87,71.33333333333333,33.22482338386299,54,145,0.011959254741668701,0.02277058883528405,2.002716064453125e-05,0.07350993156433105,0.023918509483337402,0.04692377757399765,2.002716064453125e-05,0.12872791290283203,0.02763681411743164,0.029720750520984364,0.001995086669921875,0.07350993156433105,0.14351105690002441,0.1381840705871582,853,13,5943.792892517224,90.58535475114175,1.1666666666666667,0.9929906542056075,54.0,54.0,61.0,74.4,54.0,54.5,63.25,105.5,0.00026530027389526367,0.0025911331176757812,0.005159914493560791,0.045101904869079605,0.0010852813720703125,0.004388570785522461,0.005598485469818115,0.06722545623779297,0.004163026809692383,0.005821943283081055,0.052694082260131836,0.06518359184265136,1,1,0,2,6,0,1,1,0,2,6,0,0.14351105690002441,0.14351105690002441,0.14351105690002441,0.0,0,0,0,0,Other,System
22,10.26.253.193,10.26.253.175,64554,53,TCP,0.14410114288330078,7,6,425,399,60.714285714285715,11.473127431577865,54,87,66.5,22.55179224215524,54,116,0.012008428573608398,0.023308519104389306,0.0,0.07550501823425293,0.024016857147216797,0.046975807054036325,3.600120544433594e-05,0.12892413139343262,0.027847433090209962,0.03054463415058151,0.0,0.07550501823425293,0.14410114288330078,0.1392371654510498,824,13,5718.205862304022,90.21441287615568,1.1666666666666667,1.0651629072681705,54.0,54.0,61.0,74.4,54.0,54.5,63.25,91.0,0.00016170740127563477,0.0017799139022827148,0.005114316940307617,0.04529380798339845,0.0009791851043701172,0.0042264461517333984,0.0061501264572143555,0.06774663925170898,0.004163026809692383,0.006875038146972656,0.052694082260131836,0.06638064384460449,1,1,0,2,6,0,1,1,0,2,6,0,0.14410114288330078,0.14410114288330078,0.14410114288330078,0.0,0,0,0,0,Other,System
23,10.26.253.193,10.26.253.175,62165,53,TCP,0.14442801475524902,7,6,425,387,60.714285714285715,11.473127431577865,54,87,64.5,18.181950757092412,54,104,0.012035667896270752,0.02253264567189366,0.0,0.07247805595397949,0.024071335792541504,0.046262520468985595,7.104873657226562e-05,0.12736296653747559,0.02774324417114258,0.029238070153597737,0.0,0.07247805595397949,0.14442801475524902,0.1387162208557129,812,13,5622.177950559201,90.01023812471627,1.1666666666666667,1.0981912144702843,54.0,54.0,61.0,74.4,54.0,54.5,63.25,85.0,0.00011450052261352539,0.0018744468688964844,0.005963742733001709,0.04532938003540041,0.0012935996055603027,0.0047599077224731445,0.006691992282867432,0.06718099117279053,0.005964040756225586,0.0075800418853759766,0.052694082260131836,0.06456446647644043,1,1,0,2,6,0,1,1,0,2,6,0,0.14442801475524902,0.14442801475524902,0.14442801475524902,0.0,0,0,0,0,Other,System
24,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4007:834::2003,58158,443,UDP,0.1396009922027588,8,10,4434,5797,554.25,571.7229989251788,93,1292,579.7,532.7104372921559,86,1292,0.008211823070750517,0.013368703550796474,0.0,0.04586911201477051,0.0199429988861084,0.026835320587474825,3.0994415283203125e-05,0.07678008079528809,0.0072057776980929905,0.010109164539284024,0.0,0.030715227127075195,0.1396009922027588,0.06485199928283691,10231,18,73287.44472775901,128.93891165083198,0.8,0.764878385371744,94.0,138.5,1292.0,1292.0,102.0,270.0,1218.0,1292.0,3.0994415283203125e-05,0.0011510848999023438,0.00596308708190918,0.028606081008911134,0.00016689300537109375,0.0003559589385986328,0.03105008602142334,0.04984612464904786,0.0,0.004376888275146484,0.00596308708190918,0.021479845046997074,0,0,0,0,0,0,0,0,0,0,0,0,0.1396009922027588,0.1396009922027588,0.1396009922027588,0.0,0,0,0,0,Other,Web
25,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61764,53,TCP,0.08776998519897461,6,6,491,548,81.83333333333333,12.033518004123131,74,107,91.33333333333333,33.22482338386299,74,165,0.007979089563543146,0.015732624973000642,0.0,0.05509305000305176,0.017553997039794923,0.03007819390524293,0.0001308917999267578,0.07755398750305176,0.016730022430419923,0.02102762336479346,0.0,0.05509305000305176,0.08776998519897461,0.08365011215209961,1039,12,11837.75977225684,136.72099833212906,1.0,0.8959854014598541,74.0,75.0,83.5,96.5,74.0,74.5,83.25,125.5,0.00010943412780761719,0.00023603439331054688,0.005064606666564941,0.017877817153930664,0.00023603439331054688,0.0042150020599365234,0.0056340694427490234,0.04878602027893067,0.0,0.005133152008056641,0.02342391014099121,0.04242539405822754,1,1,1,2,5,0,1,1,0,2,6,0,0.08776998519897461,0.08776998519897461,0.08776998519897461,0.0,0,0,0,0,Other,System
26,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,63826,53,TCP,0.0885460376739502,6,6,491,519,81.83333333333333,12.033518004123131,74,107,86.5,22.55179224215524,74,136,0.008049639788540926,0.01722150252936177,0.0,0.061553001403808594,0.01753697395324707,0.029997845286722308,5.602836608886719e-05,0.07738900184631348,0.01694064140319824,0.023025288107055886,0.0,0.061553001403808594,0.08768486976623535,0.08470320701599121,1010,12,11406.495722813546,135.52272145917084,1.0,0.9460500963391136,74.0,75.0,83.5,96.5,74.0,74.5,83.25,111.0,0.00021398067474365234,0.0008611679077148438,0.005229949951171875,0.010755062103271484,0.0005900859832763672,0.004078865051269531,0.005570888519287109,0.04866175651550293,0.0010530948638916016,0.00596308708190918,0.016134023666381836,0.0433854103088379,1,1,1,2,5,0,1,1,0,2,6,0,0.0885460376739502,0.0885460376739502,0.0885460376739502,0.0,0,0,0,0,Other,System
27,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,59887,53,TCP,0.08911013603210449,6,6,491,507,81.83333333333333,12.033518004123131,74,107,84.5,18.181950757092412,74,124,0.008100921457464045,0.017064868539287167,3.695487976074219e-05,0.061033010482788086,0.017699623107910158,0.029873990235366635,3.695487976074219e-05,0.07725906372070312,0.01697821617126465,0.022845359093925963,0.0005199909210205078,0.061033010482788086,0.08849811553955078,0.08489108085632324,998,12,11199.623796337173,134.6648151864189,1.0,0.9684418145956607,74.0,75.0,83.5,96.5,74.0,74.5,83.25,105.0,0.00029599666595458984,0.0006120204925537109,0.005557537078857422,0.010889053344726562,0.0004980564117431641,0.004312992095947266,0.006391048431396484,0.04891185760498047,0.0007050037384033203,0.005445957183837891,0.017187118530273438,0.04349465370178223,1,1,1,2,5,0,1,1,0,2,6,0,0.08911013603210449,0.08911013603210449,0.08911013603210449,0.0,0,0,0,0,Other,System
28,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4007:83a::2003,53942,443,UDP,0.14375686645507812,8,10,4438,5795,554.75,571.3595081032606,93,1292,579.5,533.1328633652215,86,1292,0.00845628626206342,0.0125975898566672,0.0,0.04230308532714844,0.020536695207868303,0.026989625980005916,6.29425048828125e-05,0.07447218894958496,0.007496542400783963,0.010025040183864678,0.0,0.030142784118652344,0.14375686645507812,0.06746888160705566,10233,18,71182.68679846093,125.21141037548097,0.8,0.765832614322692,94.0,140.5,1292.0,1292.0,102.0,269.0,1218.5,1292.0,6.29425048828125e-05,0.001135110855102539,0.00960683822631836,0.0257227897644043,0.00020945072174072266,0.0002639293670654297,0.03426945209503174,0.05565481185913087,0.0,0.002410888671875,0.009481191635131836,0.02134208679199219,0,0,0,0,0,0,0,0,0,0,0,0,0.14375686645507812,0.14375686645507812,0.14375686645507812,0.0,0,0,0,0,Other,Web
29,10.26.253.193,10.26.253.175,60449,53,TCP,0.12193918228149414,7,6,429,425,61.285714285714285,12.791897946013503,54,91,70.83333333333333,32.11654125559323,54,142,0.010161598523457846,0.01905437857750633,0.0,0.06172990798950195,0.02032319704691569,0.03881763833467277,3.218650817871094e-05,0.10698080062866211,0.02326340675354004,0.0252684763331857,0.0,0.06172990798950195,0.12193918228149414,0.1163170337677002,854,13,7003.49128165021,106.61052302277838,1.1666666666666667,1.0094117647058825,54.0,54.0,61.0,76.00000000000001,54.0,54.5,63.25,104.0,0.00010436773300170898,0.002183079719543457,0.004862070083618164,0.03767514228820802,0.0011791586875915527,0.0045320987701416016,0.005483388900756836,0.05636298656463623,0.004345893859863281,0.0050351619720458984,0.04520606994628906,0.0551203727722168,1,1,0,2,6,0,1,1,0,2,6,0,0.12193918228149414,0.12193918228149414,0.12193918228149414,0.0,0,0,0,0,Other,System
30,10.26.253.193,10.26.253.175,57010,53,TCP,0.06406998634338379,7,6,429,403,61.285714285714285,12.791897946013503,54,91,67.16666666666667,24.016776543815276,54,120,0.0053391655286153155,0.010867135410644537,0.0,0.040640830993652344,0.010678331057230631,0.018008745594527108,1.8835067749023438e-05,0.05069303512573242,0.01172637939453125,0.016350906089830423,0.0,0.04418182373046875,0.06406998634338379,0.05863189697265625,832,13,12985.799552709235,202.9031180110818,1.1666666666666667,1.064516129032258,54.0,54.0,61.0,76.00000000000001,54.0,54.5,63.25,93.0,0.00014215707778930664,0.0019545555114746094,0.004282057285308838,0.006055712699890137,0.0010431408882141113,0.0037915706634521484,0.005183875560760498,0.02815091609954834,0.003972053527832031,0.004345893859863281,0.0061321258544921875,0.028961944580078128,1,1,0,2,6,0,1,1,0,2,6,0,0.06406998634338379,0.06406998634338379,0.06406998634338379,0.0,0,0,0,0,Other,System
31,10.26.253.193,10.26.253.175,50675,53,TCP,0.15243196487426758,7,6,429,391,61.285714285714285,12.791897946013503,54,91,65.16666666666667,19.633446519198362,54,108,0.012702663739522299,0.025729606642391867,0.0,0.08576107025146484,0.025405327479044598,0.05092627921882839,2.002716064453125e-05,0.13919401168823242,0.029406166076660155,0.03433403690163695,0.0,0.08576107025146484,0.15243196487426758,0.14703083038330078,820,13,5379.449124574175,85.28394953593202,1.1666666666666667,1.0971867007672633,54.0,54.0,61.0,76.00000000000001,54.0,54.5,63.25,87.0,0.00020992755889892578,0.0018630027770996094,0.004195749759674072,0.045153975486755385,0.0010326504707336426,0.00374448299407959,0.005136311054229736,0.07234704494476318,0.0037260055541992188,0.004345893859863281,0.05319786071777344,0.07273578643798828,1,1,0,2,6,0,1,1,0,2,6,0,0.15243196487426758,0.15243196487426758,0.15243196487426758,0.0,0,0,0,0,Other,System
32,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,54148,53,TCP,0.06753396987915039,6,5,495,471,82.5,13.438129830200827,74,111,94.2,34.20175434096912,74,162,0.006753396987915039,0.015577776128576968,0.0,0.052948951721191406,0.013506793975830078,0.021337563944696207,5.0067901611328125e-05,0.055812835693359375,0.015905261039733887,0.02575436710841659,0.0,0.06045699119567871,0.06753396987915039,0.06362104415893555,966,11,14303.912560280733,162.88099188725474,1.2,1.0509554140127388,74.0,75.0,83.5,98.5,74.0,75.0,86.0,131.60000000000002,6.22868537902832e-05,0.00012505054473876953,0.0035764575004577637,0.012052130699157698,0.00010514259338378906,0.003958940505981445,0.007606983184814453,0.036530494689941406,0.0,0.001582026481628418,0.017487287521362305,0.04326910972595216,1,1,1,2,5,0,1,1,0,2,5,0,0.06753396987915039,0.06753396987915039,0.06753396987915039,0.0,0,0,0,0,Other,System
33,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,61251,53,TCP,15.34503698348999,1,5,86,430,86.0,0.0,86,86,86.0,0.0,86,86,3.069007396697998,2.8972044001795276,0.0035789012908935547,8.19439697265625,0,0,0,0,3.835364520549774,2.748767990233568,1.1088361740112305,8.19439697265625,0.0,15.341458082199097,516,6,33.6265074209449,0.39100590024354526,0.2,0.2,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,1.1088361740112305,1.9111309051513672,4.127094030380249,6.56747579574585,0,0,0,0,1.710557222366333,3.019112467765808,5.143919765949249,6.974206089973451,1,0,0,0,0,0,5,0,0,0,5,0,0.0,0.0008947253227233887,0.0035789012908935547,0.0015497097177753698,1.1088361740112305,3.835364520549774,8.19439697265625,2.748767990233568,Other,System
34,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2409:40f3:2a:b3cd::ad,64786,53,TCP,15.758186101913452,12,11,990,1040,82.5,13.438129830200827,74,111,94.54545454545455,42.510669540638716,74,220,0.7162811864506115,3.244998774253158,0.0,15.586442947387695,1.432562372901223,4.475940226505203,2.8848648071289062e-05,15.586442947387695,1.5754785060882568,4.671636551161065,0.0,15.59011197090149,15.758186101913452,15.754785060882568,2030,23,128.82193336665222,1.4595588509522175,1.0909090909090908,0.9519230769230769,74.0,75.0,86.0,108.50000000000001,74.0,75.0,86.0,128.0,3.832578659057617e-05,0.00019156932830810547,0.0033896565437316895,0.054885554313659775,0.00017595291137695312,0.0034759044647216797,0.0364910364151001,0.08774113655090332,0.0,0.0035971403121948242,0.05364793539047241,1.632776021957392,2,2,2,4,10,0,2,2,0,4,11,0,0.07682919502258301,0.08587157726287842,0.09491395950317383,0.00904238224029541,15.586442947387695,15.586442947387695,15.586442947387695,0.0,Other,System
35,10.26.253.154,224.0.0.251,5353,5353,UDP,23.96406388282776,3,0,1947,0,649.0,0.0,649,649,0.0,0.0,0,0,11.98203194141388,3.9944649934768677,7.987566947937012,15.976496934890747,11.98203194141388,3.9944649934768677,7.987566947937012,15.976496934890747,0,0,0,0,23.96406388282776,0.0,1947,3,81.2466537194965,0.1251874479499176,0.0,0.0,649.0,649.0,649.0,649.0,0.0,0.0,0.0,0.0,9.984799444675446,11.98203194141388,13.979264438152313,15.177603936195373,9.984799444675446,11.98203194141388,13.979264438152313,15.177603936195373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.987566947937012,11.98203194141388,15.976496934890747,3.9944649934768677,Other,Other
36,fe80::d212:55ff:fe1f:cc78,ff02::fb,5353,5353,UDP,23.964723110198975,3,0,2007,0,669.0,0.0,669,669,0.0,0.0,0,0,11.982361555099487,3.99444842338562,7.987913131713867,15.976809978485107,11.982361555099487,3.99444842338562,7.987913131713867,15.976809978485107,0,0,0,0,23.964723110198975,0.0,2007,3,83.7480988522607,0.1251840042634689,0.0,0.0,669.0,669.0,669.0,669.0,0.0,0.0,0.0,0.0,9.985137343406677,11.982361555099487,13.979585766792297,15.177920293807983,9.985137343406677,11.982361555099487,13.979585766792297,15.177920293807983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.987913131713867,11.982361555099487,15.976809978485107,3.99444842338562,Other,Other
37,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4003:c02::54,57357,443,UDP,2.854418992996216,19,25,9083,11461,478.05263157894734,516.0044342612623,93,1292,458.44,508.2194864426196,86,1292,0.06638183704642363,0.35107129232132916,0.0,2.3358960151672363,0.15317283736334908,0.5462318608180419,3.504753112792969e-05,2.4009809494018555,0.11588695645332336,0.48271293312936575,0.0,2.4270129203796387,2.757111072540283,2.7812869548797607,20544,44,7197.261526919512,15.414695637872786,0.76,0.7925137422563476,94.0,138.0,1003.5,1292.0,92.0,118.0,991.0,1292.0,1.7523765563964844e-05,0.00045013427734375,0.008783578872680664,0.06250414848327643,7.49826431274414e-05,0.0003285408020019531,0.03807377815246582,0.09481573104858398,0.0,0.00138092041015625,0.023615121841430664,0.08271858692169186,0,0,0,0,0,0,0,0,0,0,0,0,0.1944139003753662,0.25926148891448975,0.3241090774536133,0.06484758853912354,2.3358960151672363,2.3358960151672363,2.3358960151672363,0.0,Other,Web
38,64:ff9b::36f:f1e0,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,443,56889,TCP,19.02043390274048,3,3,246,222,82.0,11.313708498984761,74,98,74.0,0.0,74,74,3.804086780548096,7.5812773605305805,0.0,18.96658492088318,9.510112047195435,9.510112047195435,0.0,19.02022409439087,9.510181903839111,9.456403017044067,0.053778886795043945,18.96658492088318,19.02022409439087,19.020363807678223,468,6,24.60511691757832,0.31545021689202973,1.0,1.1081081081081081,74.0,74.0,86.0,93.2,74.0,74.0,74.0,74.0,7.009506225585938e-05,0.000209808349609375,0.05356907844543457,11.401378583908084,4.755056023597717,9.510112047195435,14.265168070793152,17.11820168495178,4.781980395317078,9.510181903839111,14.238383412361145,17.075304317474366,0,1,0,1,3,0,0,1,1,0,3,0,7.009506225585938e-05,0.026924490928649902,0.053778886795043945,0.026854395866394043,18.96658492088318,18.96658492088318,18.96658492088318,0.0,Web,Other
39,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2405:200:1608:1731::312c:71b1,60122,443,TCP,0.0336298942565918,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.0336298942565918,0.0,0.0336298942565918,0.0336298942565918,0,0,0,0,0,0,0,0,0.0,0.0,161,2,4787.407262466857,59.470897670395736,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.0336298942565918,0.0336298942565918,0.0336298942565918,0.0336298942565918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0336298942565918,0.0336298942565918,0.0336298942565918,0.0,0,0,0,0,Other,Web
40,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::cc4f:c5cb,60140,443,TCP,0.05083203315734863,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.05083203315734863,0.0,0.05083203315734863,0.05083203315734863,0,0,0,0,0,0,0,0,0.0,0.0,161,2,3167.2941253722943,39.345268638165145,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.05083203315734863,0.05083203315734863,0.05083203315734863,0.05083203315734863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.05083203315734863,0.05083203315734863,0.05083203315734863,0.0,0,0,0,0,Other,Web
41,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,64:ff9b::14bd:ad1b,60138,443,TCP,0.23969602584838867,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.23969602584838867,0.0,0.23969602584838867,0.23969602584838867,0,0,0,0,0,0,0,0,0.0,0.0,161,2,671.6840608022217,8.343901376425114,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.23969602584838867,0.23969602584838867,0.23969602584838867,0.23969602584838867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.23969602584838867,0.23969602584838867,0.23969602584838867,0.0,0,0,0,0,Other,Web
42,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2620:1ec:33:1::11,60127,443,TCP,0.039183855056762695,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.039183855056762695,0.0,0.039183855056762695,0.039183855056762695,0,0,0,0,0,0,0,0,0.0,0.0,161,2,4108.8351252517505,51.04143012735094,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.039183855056762695,0.039183855056762695,0.039183855056762695,0.039183855056762695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.039183855056762695,0.039183855056762695,0.039183855056762695,0.0,0,0,0,0,Other,Web
43,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2405:200:1608:1731::b854:e87a,60121,443,TCP,0.027777910232543945,1,1,75,86,75.0,0.0,75,75,86.0,0.0,86,86,0.027777910232543945,0.0,0.027777910232543945,0.027777910232543945,0,0,0,0,0,0,0,0,0.0,0.0,161,2,5795.972362650095,71.99965667888317,1.0,0.872093023255814,75.0,75.0,75.0,75.0,86.0,86.0,86.0,86.0,0.027777910232543945,0.027777910232543945,0.027777910232543945,0.027777910232543945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.027777910232543945,0.027777910232543945,0.027777910232543945,0.0,0,0,0,0,Other,Web
44,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2606:4700:9c63:290b:74dd:576:e355:f6f4,63319,443,TCP,18.047760009765625,3,2,223,160,74.33333333333333,0.4714045207910317,74,75,80.0,6.0,74,86,4.511940002441406,7.746432620769566,0.0005419254302978516,17.929090976715088,9.023880004882812,8.963012933731079,0.0608670711517334,17.98689293861389,17.989416122436523,0.0,17.989416122436523,17.989416122436523,18.047760009765625,17.989416122436523,383,5,21.221470132180343,0.2770426910206311,1.5,1.39375,74.0,74.0,74.5,74.8,77.0,80.0,83.0,84.8,0.043486952781677246,0.05906355381011963,4.527516603469849,12.568461227416996,4.542373538017273,9.023880004882812,13.505386471748352,16.194290351867675,17.989416122436523,17.989416122436523,17.989416122436523,17.989416122436523,0,1,0,0,3,0,0,1,0,0,2,0,0.05780196189880371,0.059334516525268555,0.0608670711517334,0.0015325546264648438,17.929090976715088,17.929090976715088,17.929090976715088,0.0,Other,Web
45,2409:40f3:2a:b3cd:505b:979:d5f2:8ee3,2404:6800:4007:821::200e,52017,443,UDP,1.9981510639190674,13,18,7558,6582,581.3846153846154,532.9525218371186,93,1292,365.6666666666667,412.3726739518784,86,1292,0.06660503546396891,0.2652892671756909,0.0,1.4871680736541748,0.16128549973169962,0.4210853111531722,4.1961669921875e-05,1.5515899658203125,0.1149134635925293,0.3613703208280081,0.0,1.553990125656128,1.9354259967803955,1.953528881072998,14140,31,7076.542036950177,15.514342513822877,0.7222222222222222,1.148283196596779,97.0,143.0,1288.0,1291.2,87.0,96.5,610.0,1019.7000000000003,5.072355270385742e-05,0.0010919570922851562,0.033826351165771484,0.06466190814971924,0.00024265050888061523,0.02502143383026123,0.07851660251617432,0.11362063884735109,0.0,0.004198789596557617,0.06369996070861816,0.09108438491821291,0,0,0,0,0,0,0,0,0,0,0,0,0.2059769630432129,0.2554914951324463,0.3050060272216797,0.0495145320892334,1.4871680736541748,1.4871680736541748,1.4871680736541748,0.0,Other,Web
46,10.26.253.193,10.26.253.175,56674,53,TCP,0.12964582443237305,7,6,424,440,60.57142857142857,11.146519544646377,54,86,73.33333333333333,37.663716698641885,54,157,0.010803818702697754,0.02071765783599522,0.0,0.06604194641113281,0.021607637405395508,0.04220008531240857,2.7894973754882812e-05,0.11586403846740723,0.025280189514160157,0.02711409811377885,0.0,0.06604194641113281,0.12964582443237305,0.12640094757080078,864,13,6664.310275960233,100.2731870225498,1.1666666666666667,0.9636363636363636,54.0,54.0,61.0,74.0,54.0,54.5,63.25,111.5,0.00014507770538330078,0.0021789073944091797,0.004151582717895508,0.042012429237365735,0.0011258721351623535,0.003963828086853027,0.005225718021392822,0.060654520988464355,0.004323005676269531,0.006557941436767578,0.04947805404663086,0.05941638946533203,1,1,0,2,6,0,1,1,0,2,6,0,0.12964582443237305,0.12964582443237305,0.12964582443237305,0.0,0,0,0,0,Other,System
47,10.26.253.193,10.26.253.175,58761,53,TCP,0.12928104400634766,7,6,424,418,60.57142857142857,11.146519544646377,54,86,69.66666666666667,29.53340857778225,54,135,0.010773420333862305,0.02122299192189334,0.0,0.07026791572570801,0.02154684066772461,0.04229812175582858,2.8133392333984375e-05,0.11602091789245605,0.025280189514160157,0.027895069804148496,0.0,0.07026791572570801,0.12928104400634766,0.12640094757080078,842,13,6512.94245395062,100.55611864769365,1.1666666666666667,1.014354066985646,54.0,54.0,61.0,74.0,54.0,54.5,63.25,100.5,0.00017565488815307617,0.0019115209579467773,0.003914952278137207,0.03871536254882814,0.0009505152702331543,0.0036879777908325195,0.005285501480102539,0.06081795692443848,0.0038509368896484375,0.006557941436767578,0.04572415351867676,0.06045041084289551,1,1,0,2,6,0,1,1,0,2,6,0,0.12928104400634766,0.12928104400634766,0.12928104400634766,0.0,0,0,0,0,Other,System
48,10.26.253.193,10.26.253.175,65171,53,TCP,0.1284959316253662,7,6,424,406,60.57142857142857,11.146519544646377,54,86,67.66666666666667,25.11750164504601,54,123,0.010707994302113851,0.021259201908865544,0.0,0.07026791572570801,0.021415988604227703,0.042425978440525994,4.291534423828125e-05,0.11618304252624512,0.02515716552734375,0.027978599503637406,0.0,0.07026791572570801,0.1284959316253662,0.12578582763671875,830,13,6459.348475093283,101.17051828459358,1.1666666666666667,1.0443349753694582,54.0,54.0,61.0,74.0,54.0,54.5,63.25,94.5,8.875131607055664e-05,0.0015444755554199219,0.003979802131652832,0.03874902725219728,0.0007952451705932617,0.003304004669189453,0.0051032304763793945,0.06087350845336914,0.0038509368896484375,0.005942821502685547,0.04572415351867676,0.06045041084289551,1,1,0,2,6,0,1,1,0,2,6,0,0.1284959316253662,0.1284959316253662,0.1284959316253662,0.0,0,0,0,0,Other,System
49,10.26.253.193,10.26.253.175,53815,53,TCP,0.1276099681854248,7,6,434,405,62.0,14.461772268392872,54,96,67.5,24.75042087184243,54,122,0.010634164015452066,0.020818911246678326,0.0,0.06851983070373535,0.021268328030904133,0.04214490811600304,1.6927719116210938e-05,0.11541199684143066,0.025006961822509766,0.027268094839806058,0.0,0.06851983070373535,0.1276099681854248,0.12503480911254883,839,13,6574.721488691883,101.8729193718647,1.1666666666666667,1.0716049382716049,54.0,54.0,61.0,78.00000000000001,54.0,54.5,63.25,94.0,0.00012129545211791992,0.0016169548034667969,0.00464862585067749,0.03868739604949953,0.000823974609375,0.0033245086669921875,0.00498729944229126,0.0603480339050293,0.004848003387451172,0.005942821502685547,0.04572415351867676,0.05940155982971192,1,1,0,2,6,0,1,1,0,2,6,0,0.1276099681854248,0.1276099681854248,0.1276099681854248,0.0,0,0,0,0,Other,System
50,10.26.253.193,10.26.253.175,54347,53,TCP,0.12731194496154785,7,6,434,408,62.0,14.461772268392872,54,96,68.0,25.852143689321654,54,125,0.010609328746795654,0.020836489453669626,0.0,0.06851983070373535,0.02121865749359131,0.04220874918609781,3.314018249511719e-05,0.11550188064575195,0.025006961822509766,0.027268094839806058,0.0,0.06851983070373535,0.12731194496154785,0.12503480911254883,842,13,6613.6763542047065,102.11139264211542,1.1666666666666667,1.0637254901960784,54.0,54.0,61.0,78.00000000000001,54.0,54.5,63.25,95.5,0.0001252293586730957,0.0013844966888427734,0.004747450351715088,0.03872284889221193,0.000675201416015625,0.0030955076217651367,0.005061984062194824,0.06047642230987549,0.004848003387451172,0.005942821502685547,0.04572415351867676,0.05940155982971192,1,1,0,2,6,0,1,1,0,2,6,0,0.12731194496154785,0.12731194496154785,0.12731194496154785,0.0,0,0,0,0,Other,System
